,TIME,GEO,PRODUCT,Value,Population
540,1992,Croatia,Total petroleum products,3262.2,4470000
541,1992,Croatia,Renewable energies,1419.9,4470000
542,1992,Croatia,Gas,2106.7,4470000
543,1992,Croatia,Waste (non-renewable),0.0,4470000
544,1992,Croatia,Nuclear heat,0.0,4470000
545,1992,Croatia,Solid fuels,406.2,4470000
546,1992,Italy,Total petroleum products,90622.8,56797087
547,1992,Italy,Renewable energies,7921.6,56797087
548,1992,Italy,Gas,41308.8,56797087
549,1992,Italy,Waste (non-renewable),113.5,56797087
550,1992,Italy,Nuclear heat,0.0,56797087
551,1992,Italy,Solid fuels,12234.3,56797087
552,1992,Cyprus,Total petroleum products,1831.0,800609
553,1992,Cyprus,Renewable energies,5.5,800609
554,1992,Cyprus,Gas,0.0,800609
555,1992,Cyprus,Waste (non-renewable),0.0,800609
556,1992,Cyprus,Nuclear heat,0.0,800609
557,1992,Cyprus,Solid fuels,17.2,800609
558,1992,Latvia,Total petroleum products,2524.5,2614338
559,1992,Latvia,Renewable energies,984.9,2614338
560,1992,Latvia,Gas,1725.3,2614338
561,1992,Latvia,Waste (non-renewable),0.0,2614338
562,1992,Latvia,Nuclear heat,0.0,2614338
563,1992,Latvia,Solid fuels,546.4,2614338
564,1992,Lithuania,Total petroleum products,3941.7,3700114
565,1992,Lithuania,Renewable energies,311.6,3700114
566,1992,Lithuania,Gas,2766.5,3700114
567,1992,Lithuania,Waste (non-renewable),0.0,3700114
568,1992,Lithuania,Nuclear heat,3843.8,3700114
569,1992,Lithuania,Solid fuels,418.4,3700114
570,1992,Luxembourg,Total petroleum products,1919.4,392175
571,1992,Luxembourg,Renewable energies,34.5,392175
572,1992,Luxembourg,Gas,465.8,392175
573,1992,Luxembourg,Waste (non-renewable),11.1,392175
574,1992,Luxembourg,Nuclear heat,0.0,392175
575,1992,Luxembourg,Solid fuels,976.4,392175
576,1992,Hungary,Total petroleum products,7783.5,10369341
577,1992,Hungary,Renewable energies,796.1,10369341
578,1992,Hungary,Gas,7769.6,10369341
579,1992,Hungary,Waste (non-renewable),25.7,10369341
580,1992,Hungary,Nuclear heat,3602.1,10369341
581,1992,Hungary,Solid fuels,5234.6,10369341
582,1992,Malta,Total petroleum products,621.4,367618
583,1992,Malta,Renewable energies,0.0,367618
584,1992,Malta,Gas,0.0,367618
585,1992,Malta,Waste (non-renewable),0.0,367618
586,1992,Malta,Nuclear heat,0.0,367618
587,1992,Malta,Solid fuels,0.0,367618
588,1992,Netherlands,Total petroleum products,26614.3,15184166
589,1992,Netherlands,Renewable energies,790.8,15184166
590,1992,Netherlands,Gas,33299.5,15184166
591,1992,Netherlands,Waste (non-renewable),229.8,15184166
592,1992,Netherlands,Nuclear heat,980.2,15184166
593,1992,Netherlands,Solid fuels,8009.4,15184166
594,1992,Austria,Total petroleum products,11017.8,7840709
595,1992,Austria,Renewable energies,5489.4,7840709
596,1992,Austria,Gas,5436.4,7840709
597,1992,Austria,Waste (non-renewable),255.2,7840709
598,1992,Austria,Nuclear heat,0.0,7840709
599,1992,Austria,Solid fuels,3339.6,7840709
600,1992,Poland,Total petroleum products,13247.8,38363667
601,1992,Poland,Renewable energies,1496.1,38363667
602,1992,Poland,Gas,7778.1,38363667
603,1992,Poland,Waste (non-renewable),776.9,38363667
604,1992,Poland,Nuclear heat,0.0,38363667
605,1992,Poland,Solid fuels,75334.3,38363667
606,1992,Portugal,Total petroleum products,13116.2,9952494
607,1992,Portugal,Renewable energies,2849.1,9952494
608,1992,Portugal,Gas,63.9,9952494
609,1992,Portugal,Waste (non-renewable),0.0,9952494
610,1992,Portugal,Nuclear heat,0.0,9952494
611,1992,Portugal,Solid fuels,2952.6,9952494
612,1992,Romania,Total petroleum products,12350.4,22794284
613,1992,Romania,Renewable energies,1799.0,22794284
614,1992,Romania,Gas,21194.8,22794284
615,1992,Romania,Waste (non-renewable),263.6,22794284
616,1992,Romania,Nuclear heat,0.0,22794284
617,1992,Romania,Solid fuels,10761.8,22794284
618,1992,Slovenia,Total petroleum products,1616.5,1996498
619,1992,Slovenia,Renewable energies,560.6,1996498
620,1992,Slovenia,Gas,615.6,1996498
621,1992,Slovenia,Waste (non-renewable),0.0,1996498
622,1992,Slovenia,Nuclear heat,1024.3,1996498
623,1992,Slovenia,Solid fuels,1496.6,1996498
624,1992,Slovakia,Total petroleum products,3893.7,5305016
625,1992,Slovakia,Renewable energies,284.4,5305016
626,1992,Slovakia,Gas,4977.5,5305016
627,1992,Slovakia,Waste (non-renewable),5.6,5305016
628,1992,Slovakia,Nuclear heat,2850.4,5305016
629,1992,Slovakia,Solid fuels,6155.2,5305016
630,1992,Finland,Total petroleum products,9309.3,5041992
631,1992,Finland,Renewable energies,5380.8,5041992
632,1992,Finland,Gas,2394.2,5041992
633,1992,Finland,Waste (non-renewable),7.0,5041992
634,1992,Finland,Nuclear heat,4968.2,5041992
635,1992,Finland,Solid fuels,4879.3,5041992
636,1992,Sweden,Total petroleum products,16699.9,8668067
637,1992,Sweden,Renewable energies,12162.9,8668067
638,1992,Sweden,Gas,741.1,8668067
639,1992,Sweden,Waste (non-renewable),220.8,8668067
640,1992,Sweden,Nuclear heat,16391.4,8668067
641,1992,Sweden,Solid fuels,2560.3,8668067
642,1992,UK,Total petroleum products,84354.5,57580402
643,1992,UK,Renewable energies,1361.6,57580402
644,1992,UK,Gas,50715.7,57580402
645,1992,UK,Waste (non-renewable),73.6,57580402
646,1992,UK,Nuclear heat,19812.6,57580402
647,1992,UK,Solid fuels,59572.7,57580402
648,1992,Iceland,Total petroleum products,669.1,261057
649,1992,Iceland,Renewable energies,1422.1,261057
650,1992,Iceland,Gas,0.0,261057
651,1992,Iceland,Waste (non-renewable),0.0,261057
652,1992,Iceland,Nuclear heat,0.0,261057
653,1992,Iceland,Solid fuels,46.9,261057
654,1992,Norway,Total petroleum products,8219.8,4286401
655,1992,Norway,Renewable energies,10937.7,4286401
656,1992,Norway,Gas,3237.2,4286401
657,1992,Norway,Waste (non-renewable),58.8,4286401
658,1992,Norway,Nuclear heat,0.0,4286401
659,1992,Norway,Solid fuels,768.4,4286401
660,1992,Montenegro,Total petroleum products,0.0,608516
661,1992,Montenegro,Renewable energies,0.0,608516
662,1992,Montenegro,Gas,0.0,608516
663,1992,Montenegro,Waste (non-renewable),0.0,608516
664,1992,Montenegro,Nuclear heat,0.0,608516
665,1992,Montenegro,Solid fuels,0.0,608516
666,1992,Macedonia,Total petroleum products,960.5,1988659
667,1992,Macedonia,Renewable energies,260.3,1988659
668,1992,Macedonia,Gas,0.0,1988659
669,1992,Macedonia,Waste (non-renewable),0.0,1988659
670,1992,Macedonia,Nuclear heat,0.0,1988659
671,1992,Macedonia,Solid fuels,1323.4,1988659
672,1992,Albania,Total petroleum products,563.4,3247039
673,1992,Albania,Renewable energies,640.4,3247039
674,1992,Albania,Gas,85.6,3247039
675,1992,Albania,Waste (non-renewable),0.0,3247039
676,1992,Albania,Nuclear heat,0.0,3247039
677,1992,Albania,Solid fuels,95.0,3247039
678,1992,Serbia,Total petroleum products,2116.2,7646424
679,1992,Serbia,Renewable energies,1728.1,7646424
680,1992,Serbia,Gas,2258.6,7646424
681,1992,Serbia,Waste (non-renewable),0.0,7646424
682,1992,Serbia,Nuclear heat,0.0,7646424
683,1992,Serbia,Solid fuels,9018.6,7646424
684,1992,Turkey,Total petroleum products,23807.3,55748875
685,1992,Turkey,Renewable energies,10000.2,55748875
686,1992,Turkey,Gas,3815.2,55748875
687,1992,Turkey,Waste (non-renewable),0.0,55748875
688,1992,Turkey,Nuclear heat,0.0,55748875
689,1992,Turkey,Solid fuels,16391.6,55748875
690,1992,Bosnia and Herzegovina,Total petroleum products,0.0,4239154
691,1992,Bosnia and Herzegovina,Renewable energies,0.0,4239154
692,1992,Bosnia and Herzegovina,Gas,0.0,4239154
693,1992,Bosnia and Herzegovina,Waste (non-renewable),0.0,4239154
694,1992,Bosnia and Herzegovina,Nuclear heat,0.0,4239154
695,1992,Bosnia and Herzegovina,Solid fuels,0.0,4239154
696,1992,Kosovo,Total petroleum products,0.0,1932000
697,1992,Kosovo,Renewable energies,0.0,1932000
698,1992,Kosovo,Gas,0.0,1932000
699,1992,Kosovo,Waste (non-renewable),0.0,1932000
700,1992,Kosovo,Nuclear heat,0.0,1932000
701,1992,Kosovo,Solid fuels,0.0,1932000
702,1992,Moldova,Total petroleum products,0.0,3706000
703,1992,Moldova,Renewable energies,0.0,3706000
704,1992,Moldova,Gas,0.0,3706000
705,1992,Moldova,Waste (non-renewable),0.0,3706000
706,1992,Moldova,Nuclear heat,0.0,3706000
707,1992,Moldova,Solid fuels,0.0,3706000
708,1992,Ukraine,Total petroleum products,40503.2,52150266
709,1992,Ukraine,Renewable energies,975.3,52150266
710,1992,Ukraine,Gas,86141.1,52150266
711,1992,Ukraine,Waste (non-renewable),0.0,52150266
712,1992,Ukraine,Nuclear heat,19024.1,52150266
713,1992,Ukraine,Solid fuels,72609.3,52150266
714,1992,Georgia,Total petroleum products,0.0,4873500
715,1992,Georgia,Renewable energies,0.0,4873500
716,1992,Georgia,Gas,0.0,4873500
717,1992,Georgia,Waste (non-renewable),0.0,4873500
718,1992,Georgia,Nuclear heat,0.0,4873500
719,1992,Georgia,Solid fuels,0.0,4873500
720,1993,Belgium,Total petroleum products,20115.2,10084475
721,1993,Belgium,Renewable energies,408.6,10084475
722,1993,Belgium,Gas,9406.7,10084475
723,1993,Belgium,Waste (non-renewable),370.2,10084475
724,1993,Belgium,Nuclear heat,10815.2,10084475
725,1993,Belgium,Solid fuels,8493.0,10084475
726,1993,Bulgaria,Total petroleum products,6085.1,8472313
727,1993,Bulgaria,Renewable energies,316.5,8472313
728,1993,Bulgaria,Gas,3802.3,8472313
729,1993,Bulgaria,Waste (non-renewable),0.0,8472313
730,1993,Bulgaria,Nuclear heat,3604.4,8472313
731,1993,Bulgaria,Solid fuels,8137.3,8472313
732,1993,Czech Republic,Total petroleum products,7571.9,10329855
733,1993,Czech Republic,Renewable energies,1643.9,10329855
734,1993,Czech Republic,Gas,5927.1,10329855
735,1993,Czech Republic,Waste (non-renewable),22.0,10329855
736,1993,Czech Republic,Nuclear heat,3257.2,10329855
737,1993,Czech Republic,Solid fuels,24610.1,10329855
738,1993,Denmark,Total petroleum products,8246.5,5188628
739,1993,Denmark,Renewable energies,1246.0,5188628
740,1993,Denmark,Gas,2486.0,5188628
741,1993,Denmark,Waste (non-renewable),208.6,5188628
742,1993,Denmark,Nuclear heat,0.0,5188628
743,1993,Denmark,Solid fuels,7162.8,5188628
744,1993,Germany,Total petroleum products,135229.1,81156363
745,1993,Germany,Renewable energies,5479.0,81156363
746,1993,Germany,Gas,59740.9,81156363
747,1993,Germany,Waste (non-renewable),1217.3,81156363
748,1993,Germany,Nuclear heat,39552.8,81156363
749,1993,Germany,Solid fuels,98157.4,81156363
750,1993,Estonia,Total petroleum products,1584.9,1494128
751,1993,Estonia,Renewable energies,205.5,1494128
752,1993,Estonia,Gas,355.7,1494128
753,1993,Estonia,Waste (non-renewable),0.0,1494128
754,1993,Estonia,Nuclear heat,0.0,1494128
755,1993,Estonia,Solid fuels,3707.3,1494128
756,1993,Ireland,Total petroleum products,5080.8,3576261
757,1993,Ireland,Renewable energies,160.6,3576261
758,1993,Ireland,Gas,2156.4,3576261
759,1993,Ireland,Waste (non-renewable),0.0,3576261
760,1993,Ireland,Nuclear heat,0.0,3576261
761,1993,Ireland,Solid fuels,3113.4,3576261
762,1993,Greece,Total petroleum products,13409.4,10460415
763,1993,Greece,Renewable energies,1177.9,10460415
764,1993,Greece,Gas,107.9,10460415
765,1993,Greece,Waste (non-renewable),29.6,10460415
766,1993,Greece,Nuclear heat,0.0,10460415
767,1993,Greece,Solid fuels,8165.9,10460415
768,1993,Spain,Total petroleum products,48780.0,39361262
769,1993,Spain,Renewable energies,5571.9,39361262
770,1993,Spain,Gas,5904.6,39361262
771,1993,Spain,Waste (non-renewable),72.5,39361262
772,1993,Spain,Nuclear heat,14460.9,39361262
773,1993,Spain,Solid fuels,18399.6,39361262
774,1993,France,Total petroleum products,88902.2,59106768
775,1993,France,Renewable energies,17047.0,59106768
776,1993,France,Gas,29107.0,59106768
777,1993,France,Waste (non-renewable),628.2,59106768
778,1993,France,Nuclear heat,94975.4,59106768
779,1993,France,Solid fuels,14804.0,59106768
780,1993,Croatia,Total petroleum products,3469.3,4640000
781,1993,Croatia,Renewable energies,1497.5,4640000
782,1993,Croatia,Gas,2224.3,4640000
783,1993,Croatia,Waste (non-renewable),0.0,4640000
784,1993,Croatia,Nuclear heat,0.0,4640000
785,1993,Croatia,Solid fuels,347.2,4640000
786,1993,Italy,Total petroleum products,91050.8,56831821
787,1993,Italy,Renewable energies,7975.4,56831821
788,1993,Italy,Gas,42171.0,56831821
789,1993,Italy,Waste (non-renewable),108.0,56831821
790,1993,Italy,Nuclear heat,0.0,56831821
791,1993,Italy,Solid fuels,10648.0,56831821
792,1993,Cyprus,Total petroleum products,1896.8,818751
793,1993,Cyprus,Renewable energies,5.5,818751
794,1993,Cyprus,Gas,0.0,818751
795,1993,Cyprus,Waste (non-renewable),0.0,818751
796,1993,Cyprus,Nuclear heat,0.0,818751
797,1993,Cyprus,Solid fuels,21.9,818751
798,1993,Latvia,Total petroleum products,2349.5,2563290
799,1993,Latvia,Renewable energies,1102.8,2563290
800,1993,Latvia,Gas,1136.5,2563290
801,1993,Latvia,Waste (non-renewable),0.0,2563290
802,1993,Latvia,Nuclear heat,0.0,2563290
803,1993,Latvia,Solid fuels,499.9,2563290
804,1993,Lithuania,Total petroleum products,3587.9,3682613
805,1993,Lithuania,Renewable energies,459.1,3682613
806,1993,Lithuania,Gas,1496.2,3682613
807,1993,Lithuania,Waste (non-renewable),0.0,3682613
808,1993,Lithuania,Nuclear heat,3229.8,3682613
809,1993,Lithuania,Solid fuels,370.3,3682613
810,1993,Luxembourg,Total petroleum products,1916.6,397475
811,1993,Luxembourg,Renewable energies,33.7,397475
812,1993,Luxembourg,Gas,483.9,397475
813,1993,Luxembourg,Waste (non-renewable),10.5,397475
814,1993,Luxembourg,Nuclear heat,0.0,397475
815,1993,Luxembourg,Solid fuels,1006.3,397475
816,1993,Hungary,Total petroleum products,8326.9,10357523
817,1993,Hungary,Renewable energies,818.4,10357523
818,1993,Hungary,Gas,8360.9,10357523
819,1993,Hungary,Waste (non-renewable),25.3,10357523
820,1993,Hungary,Nuclear heat,3558.7,10357523
821,1993,Hungary,Solid fuels,4862.2,10357523
822,1993,Malta,Total petroleum products,748.9,371308
823,1993,Malta,Renewable energies,0.0,371308
824,1993,Malta,Gas,0.0,371308
825,1993,Malta,Waste (non-renewable),0.0,371308
826,1993,Malta,Nuclear heat,0.0,371308
827,1993,Malta,Solid fuels,0.0,371308
828,1993,Netherlands,Total petroleum products,26907.8,15290368
829,1993,Netherlands,Renewable energies,846.3,15290368
830,1993,Netherlands,Gas,34278.2,15290368
831,1993,Netherlands,Waste (non-renewable),271.0,15290368
832,1993,Netherlands,Nuclear heat,1018.4,15290368
833,1993,Netherlands,Solid fuels,8038.9,15290368
834,1993,Austria,Total petroleum products,11370.8,7905633
835,1993,Austria,Renewable energies,5780.4,7905633
836,1993,Austria,Gas,5734.1,7905633
837,1993,Austria,Waste (non-renewable),199.4,7905633
838,1993,Austria,Nuclear heat,0.0,7905633
839,1993,Austria,Solid fuels,3004.9,7905633
840,1993,Poland,Total petroleum products,13862.2,38461408
841,1993,Poland,Renewable energies,3925.7,38461408
842,1993,Poland,Gas,8165.5,38461408
843,1993,Poland,Waste (non-renewable),737.5,38461408
844,1993,Poland,Nuclear heat,0.0,38461408
845,1993,Poland,Solid fuels,74354.1,38461408
846,1993,Portugal,Total petroleum products,12383.0,9964675
847,1993,Portugal,Renewable energies,3194.9,9964675
848,1993,Portugal,Gas,65.5,9964675
849,1993,Portugal,Waste (non-renewable),0.0,9964675
850,1993,Portugal,Nuclear heat,0.0,9964675
851,1993,Portugal,Solid fuels,3161.2,9964675
852,1993,Romania,Total petroleum products,13251.3,22763280
853,1993,Romania,Renewable energies,2254.0,22763280
854,1993,Romania,Gas,20375.9,22763280
855,1993,Romania,Waste (non-renewable),0.0,22763280
856,1993,Romania,Nuclear heat,0.0,22763280
857,1993,Romania,Solid fuels,10132.6,22763280
858,1993,Slovenia,Total petroleum products,1950.2,1991746
859,1993,Slovenia,Renewable energies,525.2,1991746
860,1993,Slovenia,Gas,614.7,1991746
861,1993,Slovenia,Waste (non-renewable),0.0,1991746
862,1993,Slovenia,Nuclear heat,1020.5,1991746
863,1993,Slovenia,Solid fuels,1426.5,1991746
864,1993,Slovakia,Total petroleum products,3380.9,5325305
865,1993,Slovakia,Renewable energies,469.7,5325305
866,1993,Slovakia,Gas,4929.2,5325305
867,1993,Slovakia,Waste (non-renewable),221.4,5325305
868,1993,Slovakia,Nuclear heat,2962.9,5325305
869,1993,Slovakia,Solid fuels,6120.7,5325305
870,1993,Finland,Total petroleum products,9548.0,5066447
871,1993,Finland,Renewable energies,5652.7,5066447
872,1993,Finland,Gas,2484.9,5066447
873,1993,Finland,Waste (non-renewable),6.6,5066447
874,1993,Finland,Nuclear heat,5140.5,5066447
875,1993,Finland,Solid fuels,5500.0,5066447
876,1993,Sweden,Total petroleum products,16006.2,8718561
877,1993,Sweden,Renewable energies,12558.5,8718561
878,1993,Sweden,Gas,805.1,8718561
879,1993,Sweden,Waste (non-renewable),224.2,8718561
880,1993,Sweden,Nuclear heat,15837.1,8718561
881,1993,Sweden,Solid fuels,2724.8,8718561
882,1993,UK,Total petroleum products,83747.9,57718614
883,1993,UK,Renewable energies,1348.2,57718614
884,1993,UK,Gas,57780.9,57718614
885,1993,UK,Waste (non-renewable),96.5,57718614
886,1993,UK,Nuclear heat,23048.9,57718614
887,1993,UK,Solid fuels,52352.9,57718614
888,1993,Iceland,Total petroleum products,712.4,263725
889,1993,Iceland,Renewable energies,1521.6,263725
890,1993,Iceland,Gas,0.0,263725
891,1993,Iceland,Waste (non-renewable),0.5,263725
892,1993,Iceland,Nuclear heat,0.0,263725
893,1993,Iceland,Solid fuels,45.7,263725
894,1993,Norway,Total petroleum products,8698.3,4311991
895,1993,Norway,Renewable energies,11240.9,4311991
896,1993,Norway,Gas,3695.8,4311991
897,1993,Norway,Waste (non-renewable),63.4,4311991
898,1993,Norway,Nuclear heat,0.0,4311991
899,1993,Norway,Solid fuels,849.8,4311991
900,1993,Montenegro,Total petroleum products,0.0,610170
901,1993,Montenegro,Renewable energies,0.0,610170
902,1993,Montenegro,Gas,0.0,610170
903,1993,Montenegro,Waste (non-renewable),0.0,610170
904,1993,Montenegro,Nuclear heat,0.0,610170
905,1993,Montenegro,Solid fuels,0.0,610170
906,1993,Macedonia,Total petroleum products,1028.3,1984028
907,1993,Macedonia,Renewable energies,249.0,1984028
908,1993,Macedonia,Gas,0.0,1984028
909,1993,Macedonia,Waste (non-renewable),0.0,1984028
910,1993,Macedonia,Nuclear heat,0.0,1984028
911,1993,Macedonia,Solid fuels,1327.3,1984028
912,1993,Albania,Total petroleum products,566.2,3227287
913,1993,Albania,Renewable energies,631.4,3227287
914,1993,Albania,Gas,68.4,3227287
915,1993,Albania,Waste (non-renewable),0.0,3227287
916,1993,Albania,Nuclear heat,0.0,3227287
917,1993,Albania,Solid fuels,48.4,3227287
918,1993,Serbia,Total petroleum products,1747.3,7699307
919,1993,Serbia,Renewable energies,1655.6,7699307
920,1993,Serbia,Gas,1407.7,7699307
921,1993,Serbia,Waste (non-renewable),0.0,7699307
922,1993,Serbia,Nuclear heat,0.0,7699307
923,1993,Serbia,Solid fuels,8376.2,7699307
924,1993,Turkey,Total petroleum products,27161.7,56653729
925,1993,Turkey,Renewable energies,10621.0,56653729
926,1993,Turkey,Gas,4240.0,56653729
927,1993,Turkey,Waste (non-renewable),0.0,56653729
928,1993,Turkey,Nuclear heat,0.0,56653729
929,1993,Turkey,Solid fuels,15423.8,56653729
